% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=198947, Wed Jul 29 18:23:24 2020, <python>{}</python>
810 8100 0.004474022475112978 0 0 4.424751000869797e-07 0.00010562478544588524 0.0019007076986913497 0.0045921412468627534 0.002093014302898292 0.005535216908902678 0.001520748620302198 0.005531345600067433 0.0015123104888062446
811 8110 0.004329152676486815 0 0 4.3146675405986926e-07 9.970960015074001e-05 0.0017943980616185254 0.004333001880495915 0.001974033274229273 0.0052425793186835655 0.0014402163826124597 0.005239414449193456 0.0014323879302802205
812 8120 0.004005592476839852 0 0 3.9903500571016507e-07 9.027779947814679e-05 0.0016246893652706624 0.0039043625613745833 0.001768775123561299 0.004884103847095798 0.0013403034028607126 0.004880623100881521 0.0013342894911784258
813 8130 0.0036846230927118197 0 0 3.644640649257954e-07 7.987607592509194e-05 0.0014375631322457293 0.003456008442180051 0.0015683171559386793 0.0043351710578954485 0.0011887922473332977 0.004333629448568533 0.0011847405739553317
814 8140 0.003800343503619288 0 0 3.543135508018853e-07 8.089625643353502e-05 0.0014559200283464702 0.003506338252783726 0.0015959761187826233 0.004374924419795236 0.0011978653542399937 0.00437417299103234 0.001195516244658042
815 8150 0.0036774207243067637 0 0 3.396842257355646e-07 7.83938922409906e-05 0.0014108997437874457 0.0033962632665419028 0.0015441948807532924 0.004242823759793112 0.0011617156059672942 0.004242155829966179 0.0011593671792283402
816 8160 0.003501563939370094 0 0 3.229414581966221e-07 7.347766365654689e-05 0.0013223983147800584 0.0031787330698036394 0.0014423343886139119 0.00398062651874622 0.0010904963924405421 0.003980668058101804 0.0010879082995609247
817 8170 0.0037089639799430495 0 0 3.371625394304052e-07 7.692958577025119e-05 0.001384411188454352 0.0033302609769539837 0.0015134167517488512 0.004104022602610336 0.0011215852550690998 0.004102750938662631 0.001121437999110628
818 8180 0.0036620581922088024 0 0 3.2606941266984175e-07 7.447316071572045e-05 0.0013402070309403904 0.0032351585530633097 0.001478262440334996 0.003917518266628195 0.0010724925044495418 0.003916324646059847 0.0010709513888007493
819 8190 0.004000605886128353 0 0 3.5781629044064374e-07 8.308267699715474e-05 0.0014951153581652143 0.003607125160015969 0.0016469417716649113 0.004376074414750801 0.0012020935566578704 0.004376907388876804 0.0011975492825439973
820 8200 0.003907414717237327 0 0 3.479062892466504e-07 7.97577305771687e-05 0.0014352911332563925 0.0034645920794764895 0.001584285153802208 0.004203992912137347 0.001155451276183411 0.004205232197330838 0.001150710470696757
821 8210 0.003574010740128058 0 0 3.176105312665489e-07 7.000488597318727e-05 0.0012598425773632058 0.003042986123923186 0.0013938088921716838 0.003702805417448888 0.001017167141427049 0.0037042911586231938 0.0010135612829559812
822 8220 0.00325094308354642 0 0 2.8382858019558235e-07 6.22929219345866e-05 0.00112105085048159 0.002709359249014774 0.0012417030101132527 0.0032770237133717757 0.0009003574945888516 0.003278519600814409 0.0008969415948185808
823 8230 0.003132632024503637 0 0 2.683350802758381e-07 6.107943626319258e-05 0.0010992519723154641 0.0026542795830605294 0.0012139510441064863 0.003186053278286457 0.0008760617608049016 0.003188328902827963 0.0008724081270853627
824 8240 0.0031437269531032785 0 0 2.795227705401641e-07 5.942232265372694e-05 0.0010695328952404265 0.002599465409883947 0.0012008139196612222 0.0030407277863243546 0.0008390351131475625 0.0030441344882435363 0.000833479654202806
825 8250 0.0030824440063536933 0 0 2.754467389213042e-07 5.8192052915815746e-05 0.0010473764390096147 0.0025458455856745823 0.0011760069544063066 0.0029499950053684244 0.0008132039572881705 0.0029533090895256294 0.0008087561574773702
826 8260 0.0032898742503640684 0 0 3.0735923079808003e-07 6.121159687608249e-05 0.0011017353438384574 0.002676827420916201 0.0012377481023137704 0.0031424150428725883 0.0008640448953035581 0.0031469328484646873 0.0008614953131649782
827 8270 0.0029782052957295926 0 0 2.710890065328598e-07 5.584285877864798e-05 0.0010050869180468643 0.0024379701241585183 0.001124438148468785 0.002867192087809243 0.0007876506600034492 0.0028713959071960393 0.0007860490337728458
828 8280 0.002893841240852979 0 0 2.668086685540357e-07 5.3151243299697656e-05 0.0009566494002829365 0.002316698426977232 0.0010668472932496432 0.002778181480504619 0.0007641839257516489 0.0027829193479503903 0.0007621837532295826
829 8290 0.002777010506880018 0 0 2.6010924296609764e-07 5.078295640769441e-05 0.0009140560586977791 0.002213764645335974 0.0010198701153282936 0.002628675328040964 0.0007228429029521231 0.0026320283134043097 0.0007210027252841807
830 8300 0.0028343987317437235 0 0 2.709159165819145e-07 5.1970596333064985e-05 0.0009354444504040771 0.0022667860462010805 0.0010450344317853094 0.002652274364285186 0.0007276752065777871 0.0026541394060395924 0.0007270591035916582
831 8310 0.002952246548997592 0 0 2.8580187497994083e-07 5.3328233835725734e-05 0.0009598434795253526 0.0023169551966219296 0.0010626734685340552 0.002770749642719224 0.0007580885439243116 0.002771469209936051 0.0007588410887023525
832 8320 0.002787341651352742 0 0 2.691759764415006e-07 4.8378678923750054e-05 0.0008707404821660091 0.0021062455517381444 0.0009693000662086053 0.0024918716099063625 0.000681292095312531 0.002491972445936282 0.0006822943642672992
833 8330 0.0026860096141377546 0 0 2.6380065819334403e-07 4.5954831636744035e-05 0.0008270658898394853 0.0019925919252842613 0.0009124255325078437 0.0024282019452704666 0.0006643117228862769 0.0024278204476814685 0.0006645804920850643
834 8340 0.0024517647018565854 0 0 2.409501640100964e-07 4.023270234133146e-05 0.0007241039018037529 0.0017412082178276196 0.0007960169557359202 0.002164351267375549 0.0005917505206622002 0.0021630045436495018 0.0005920028168793429
835 8350 0.002341401014713366 0 0 2.3202978219960506e-07 3.817011249932256e-05 0.000686992184851107 0.0016519694946756057 0.0007552215189425401 0.00204267402410499 0.0005578340032246691 0.002040955083384091 0.0005586670061448101
836 8360 0.002210035065053085 0 0 2.133001839896855e-07 3.489901161369066e-05 0.000628075546414888 0.0015062745147960284 0.0006866593635874785 0.0018917067701826442 0.0005157905389976339 0.0018901903136347969 0.0005173431144654251
837 8370 0.0021682220691503036 0 0 2.039856840701372e-07 3.434797077888403e-05 0.0006181477508842683 0.0014836089376935515 0.0006762496439992237 0.0018310804757307284 0.0005002752735405814 0.0018300035054424687 0.0005011002607419254
838 8380 0.0020752631604316145 0 0 1.973039026698484e-07 3.2553848359258966e-05 0.000585858936419505 0.0014078020473560055 0.0006425328102089412 0.0017218124957741716 0.00047125154733773444 0.0017204382966078847 0.0004711553177997777
839 8390 0.002124213763771392 0 0 1.9986983247835214e-07 3.2919651894408254e-05 0.0005924194474099136 0.0014203684415819674 0.0006468448941386336 0.0017640518175378764 0.00048263069965264404 0.00176233298435738 0.0004824504512781496
840 8400 0.0020030134428859338 0 0 1.8764660386060093e-07 3.027051262685557e-05 0.0005447375546131821 0.001301683639329368 0.0005899701060690985 0.0016498387259609728 0.00045125225865296533 0.0016480202202238878 0.0004510791368815871
841 8410 0.0019443905067492188 0 0 1.8071396788492973e-07 2.8030294906106582e-05 0.0005044194577192687 0.0012045095918957246 0.0005456072643333961 0.0015455099010821434 0.00042298214729924997 0.0015436677073216978 0.00042234623257332
842 8420 0.0018785806193287143 0 0 1.761232435194515e-07 2.7345651724140343e-05 0.0004920965225227331 0.0011769026316514983 0.0005340894267550913 0.0014968038804049801 0.00041022374288873504 0.0014950667034516233 0.00040915405356481025
843 8430 0.0017629749486701679 0 0 1.6179071027932034e-07 2.5114749776630814e-05 0.00045196536328782314 0.0010803442417983554 0.0004897376557826735 0.001373070142771666 0.00037669723057028905 0.0013720505601581565 0.00037557736949108545
844 8440 0.0015778888544760834 0 0 1.4845249637303697e-07 2.1717051106292997e-05 0.0003908338572123387 0.0009348262553272105 0.00042433626503345036 0.00118415744785309 0.00032474142087570275 0.001183387509143013 0.00032401190970991376
845 8450 0.0014211506549949935 0 0 1.2724583819341896e-07 1.957437511144354e-05 0.00035227145866392957 0.000842244895117507 0.0003815984319028646 0.0010542250586166595 0.00028944132848025426 0.001053426378333397 0.00028854511728796116
846 8460 0.0013735584626933916 0 0 1.218661524957841e-07 1.842553007667765e-05 0.00033158066092784543 0.0007901220835501917 0.00035636242326685813 0.0010026283658109301 0.0002752504314538898 0.0010021452063180617 0.0002745409127861341
847 8470 0.0013313280984636443 0 0 1.1858145257240225e-07 1.7641787359494724e-05 0.00031747564419339373 0.0007551707199093043 0.00033978205892157916 0.0009684246027462061 0.00026614688743454245 0.0009681700428520192 0.00026531747847575126
848 8480 0.0013885598908982817 0 0 1.220037568261381e-07 1.759726293931536e-05 0.0003166645571871117 0.0007525104800033593 0.00033844317153467623 0.0009749710858818157 0.0002675944680826568 0.0009745440717118194 0.0002670390341935447
849 8490 0.0015273866718680774 0 0 1.3073653709543677e-07 2.050942006363123e-05 0.00036903482094490924 0.0008723700085964867 0.0003892692858507855 0.0011435790957596106 0.0003127702670844756 0.0011434146557360821 0.00031321968550984593
850 8500 0.0015539651866281784 0 0 1.348794764993203e-07 2.115537612712927e-05 0.0003806607896196344 0.0008997356112632392 0.00040119285734593446 0.0011699392848246234 0.0003196167393073206 0.001169746013794332 0.00032045080382135443
851 8510 0.0015946167926663526 0 0 1.4056964335518246e-07 2.1555312528006776e-05 0.00038784475627072826 0.0009148794713180535 0.0004071886609678505 0.0012101726842884697 0.0003312064302009178 0.001210364117032961 0.00033180797820819667
852 8520 0.0017755750539562144 0 0 1.5550362535624946e-07 2.5351848411502553e-05 0.0004561521294452413 0.001070763931092368 0.00047315634798467 0.0014599025556561237 0.0004006372006582421 0.0014604354864824508 0.000400642780190345
853 8530 0.0018992743711233025 0 0 1.667645563020766e-07 2.8296905772007926e-05 0.0005091543516621024 0.0011910070091688877 0.0005233571187027188 0.0016439413824576173 0.00045062668898648086 0.0016446379438085832 0.00045136869406919237
854 8540 0.002204713231157927 0 0 1.9421463252878942e-07 3.248879465507067e-05 0.000584550331526925 0.0013662283785857478 0.0006001959340501903 0.0019074549922571704 0.0005228991211392189 0.001908643000248374 0.0005238201613082246
855 8550 0.002428764697371488 0 0 2.204424076309542e-07 3.487198491802793e-05 0.0006273932766153442 0.0014613257721487957 0.0006396357346525038 0.0020796609934570186 0.0005677755809737483 0.0020797666945431537 0.0005704524078158106
856 8560 0.0025406360140934345 0 0 2.2954598507366305e-07 3.748222994529569e-05 0.0006743525481762672 0.0015689506871520052 0.0006856784794212185 0.002254703963570827 0.0006173253438747327 0.002255174347034559 0.000618626325531842
857 8570 0.0026556421199980472 0 0 2.38823498788822e-07 4.1020738001350065e-05 0.0007379935056358017 0.0017162712808581795 0.0007490876593977452 0.0024450357002492856 0.0006684796132637784 0.002445330859953334 0.0006708063959809262
858 8580 0.002908070026436179 0 0 2.5879690493699076e-07 4.792724644528374e-05 0.0008621561853335636 0.0020006856224220573 0.0008692010042898902 0.0028301335498844464 0.0007723445010372447 0.002828476984260624 0.0007762541136456803
859 8590 0.0029340523224801562 0 0 2.647287173332562e-07 4.7847147200898326e-05 0.000860703514885322 0.00199980365958121 0.0008700878761683465 0.0028083242321066187 0.0007674461333083811 0.00280694735782326 0.0007705441652699834
860 8600 0.0028515680262221044 0 0 2.4829582673149974e-07 4.722784357633097e-05 0.0008495350723205144 0.0019698783788654646 0.0008539719638471538 0.002774707730624545 0.0007572040496048879 0.002773231635323878 0.0007612802582742486
861 8610 0.0029410752243972144 0 0 2.5498816434635134e-07 4.932824074401536e-05 0.00088728716551662 0.002054777690338917 0.0008890798568380312 0.002904763734281623 0.0007918185227995122 0.0029029273013029384 0.0007970488425552261
862 8620 0.003246627489136495 0 0 2.8534335633378226e-07 5.419491945763753e-05 0.0009748378660010808 0.002253301906620857 0.0009726216652731749 0.0031917351323205944 0.00086690796782504 0.0031889675525322127 0.0008751807896551811
863 8630 0.0037148274079009426 0 0 3.2662728815871054e-07 6.346278625363885e-05 0.0011415668331709844 0.0026379871488936726 0.0011382585258899488 0.0037280279407947673 0.0010127979869270654 0.0037245196682099474 0.001022265363733649
864 8640 0.003991754827383226 0 0 3.462364337688084e-07 6.743803325731865e-05 0.0012130537582397628 0.002792653820255764 0.00119867580837584 0.004028835407582567 0.0010944934590521264 0.004024039921095482 0.0011044687048691617
865 8650 0.00420484841195766 0 0 3.7970597970072466e-07 6.844836325316909e-05 0.0012312388782104746 0.002836806205425301 0.0012199992697626112 0.004098618087927838 0.0011152194088866088 0.004093492503389798 0.0011237502435940344
866 8660 0.004474061615759033 0 0 4.013429346962248e-07 7.265096586725135e-05 0.001306934821528072 0.003009750093448497 0.0012935349358786181 0.004374985993154611 0.001193052337419835 0.004370929073630526 0.0012002276997169267
867 8670 0.004901806275371381 0 0 4.3232801890790366e-07 7.647526245021814e-05 0.001375853162928919 0.003164775294375831 0.0013584707110836248 0.0046413626648369646 0.0012660469972738334 0.004635571645557927 0.0012727303717384002
868 8680 0.005139502038450865 0 0 4.4343767809151556e-07 8.009662098066897e-05 0.0014410437232646337 0.0033156124112215524 0.0014244298549962284 0.004880264934248058 0.00133422233963588 0.004875254222616204 0.0013388887812926355
869 8690 0.00526236403472131 0 0 4.5051169088976996e-07 7.843086272652678e-05 0.0014111712632564949 0.003238420783924751 0.0013876091106831913 0.004872437152715698 0.001334178305409674 0.004867414601502463 0.0013366607697493668
870 8700 0.0056133765928222295 0 0 4.7516293894995856e-07 8.172131743177993e-05 0.0014703992839011542 0.0033772057309698514 0.0014500381853607487 0.005060995651933085 0.0013874957014693191 0.005057908596880059 0.0013896105492142135
871 8710 0.00542354189931286 0 0 4.592931416105753e-07 7.724115708780685e-05 0.0013897811749808797 0.00318458109667264 0.0013632885903782214 0.004820277270565044 0.0013193213591071939 0.0048172887259001 0.001323165984236341
872 8720 0.0052281245761899965 0 0 4.590279015486529e-07 7.351884422793118e-05 0.0013228700117099226 0.0030392656274403555 0.001305612029423784 0.0045509905886098965 0.0012489290439250534 0.0045491021393409305 0.0012498848692488527
873 8730 0.004685386801481361 0 0 3.984271908133596e-07 6.437979544452764e-05 0.001158428535385587 0.002668101796474813 0.0011506642908077362 0.003945362945964491 0.0010834594677186253 0.003945103595707478 0.0010842583370488867
874 8740 0.0045051425843371995 0 0 3.7897974064586504e-07 6.074704440934194e-05 0.0010930463247003602 0.0025233345042407983 0.0010925122123509245 0.003685578174449166 0.0010130225628554427 0.0036860291951851883 0.0010134445051901422
875 8750 0.004459739845044088 0 0 3.8799450330846833e-07 6.0388780218168595e-05 0.0010865819650013964 0.002512597886416358 0.0010908595407554892 0.003634464989786394 0.0009992913133865834 0.0036366906491546724 0.0009999840338483345
876 8760 0.004622838503027143 0 0 4.034976272535758e-07 6.278339233107245e-05 0.0011296333079529478 0.0026077701951146164 0.0011301290698615487 0.0038004029102817415 0.001044240744087831 0.0038009034239570674 0.0010449617116211885
877 8770 0.00494700447496626 0 0 4.280312082271003e-07 6.731282682598594e-05 0.001211152952807044 0.002793927334288161 0.0012101951503855984 0.004089358127770574 0.0011243659693171899 0.004090868313221716 0.001124837079569054
878 8780 0.005075036207388245 0 0 4.294346612537933e-07 6.968050214308351e-05 0.001253799256294011 0.0028866307725042527 0.0012478664890192633 0.004280083660844168 0.001178076296847986 0.004282975205527145 0.0011776442052168134
879 8790 0.005259079602512841 0 0 4.4378312503708864e-07 7.218189122451538e-05 0.0012987733595796636 0.0029920284755814925 0.0012945601524288707 0.004404312196776651 0.0012118455453357347 0.004406899157603713 0.0012117858794448398
880 8800 0.005460105020894904 0 0 4.4314670662753586e-07 7.66762000281527e-05 0.001379680093523749 0.003187067703869925 0.0013843144148394347 0.004598855906215897 0.001265337242535189 0.004601753341400472 0.00126580134925644
881 8810 0.005446111461429294 0 0 4.301290589296575e-07 7.811293926093903e-05 0.0014055998020687439 0.003241600456361763 0.0014040731627980745 0.00470139560951413 0.0012941977532927404 0.004704069703065408 0.0012940670059639608
882 8820 0.005233029108373691 0 0 4.13874480885336e-07 7.455607137691322e-05 0.0013415808458442668 0.0030995977995616217 0.0013463518857317405 0.004460022866936535 0.0012298753150351523 0.004464778481093447 0.0012284272704732259
883 8830 0.005384878487228887 0 0 4.0187076930133655e-07 7.716740720668836e-05 0.001388573836093191 0.003206192647520059 0.0013918211950836288 0.004617670882182348 0.001273773958243486 0.004622570068850234 0.001271967810906355
884 8840 0.005119634457395717 0 0 3.759294004767069e-07 7.277634221514853e-05 0.001309581506119946 0.003017111697379528 0.001306030919338699 0.004390236297056655 0.001210006605279001 0.004394025689957347 0.0012090701070647891
885 8850 0.00520507703874403 0 0 3.810603784534538e-07 7.169503229568561e-05 0.001290077312564028 0.00295730976245687 0.0012712735332538318 0.0044044793632133546 0.0012101037823786824 0.0044054137521289186 0.0012117433748159167
886 8860 0.005101628031307946 0 0 3.66285599714069e-07 7.043481360461735e-05 0.0012673401863225486 0.002909062868798318 0.001252828829814175 0.004279659500942116 0.0011750166752303379 0.004277807309776853 0.0011763751827711928
887 8870 0.004775011860109574 0 0 3.30374710667483e-07 6.331023943313577e-05 0.0011391795007270782 0.0026083379832926453 0.001119833318234191 0.003900999116350468 0.0010713863448663283 0.00389930469366991 0.0010721391759773954
888 8880 0.005008015800940379 0 0 3.467284598870416e-07 6.428991008295014e-05 0.001156808477112746 0.0026572876228886555 0.001146333322643546 0.003926170332775407 0.0010805470755596964 0.0039250428615301555 0.0010793248248079815
889 8890 0.005204796740138406 0 0 3.7422371502349e-07 6.563701218322041e-05 0.0011810287271412571 0.002712076356185193 0.0011692689545055078 0.003986795387061743 0.0010953957883934602 0.003985121302782538 0.0010958420139318358
890 8900 0.005025990380878159 0 0 3.6092366987347335e-07 6.345624536434558e-05 0.001141774699754115 0.0026205702641582088 0.0011293862177942208 0.003857222607954293 0.0010598839432000204 0.003855265167515539 0.0010602925858750533
891 8910 0.005279036810623747 0 0 3.65712843736229e-07 6.475187910200746e-05 0.0011650966739766603 0.002664673730972549 0.0011425401141196313 0.003970563512761346 0.0010897982662829305 0.003968091002788769 0.0010910179342880568
892 8920 0.00519310447691999 0 0 3.636202685115225e-07 6.20769482514476e-05 0.0011169632371241121 0.0025558063082800333 0.0010967261739105994 0.0038275995065999635 0.001053082142567388 0.0038260218930511623 0.001052102519416352
893 8930 0.005288367770996215 0 0 3.7852444731096487e-07 6.244359863302967e-05 0.001123600734704019 0.0025793908425635424 0.0011129885350507124 0.0038026890496420554 0.001046598185929965 0.003799565281695868 0.0010449716519118982
894 8940 0.005407937875057077 0 0 3.8320805807890853e-07 6.286748860399475e-05 0.001131312295616504 0.002596441055323861 0.0011204928909402166 0.0038290472859233544 0.0010528555949841083 0.0038259344493695156 0.0010522511943390194
895 8950 0.0050658391902697894 0 0 3.558007063671484e-07 5.7162676043726174e-05 0.0010286556691895782 0.002358114961662713 0.001016686415840081 0.0034954067537560757 0.0009592694330427967 0.0034904215965736716 0.0009595779259448056
896 8960 0.005111266844406595 0 0 3.589007224181606e-07 5.7095543308678986e-05 0.001027514921293808 0.002356825848998244 0.0010168529816292071 0.0034725976229103726 0.0009534878704177067 0.003468589913294861 0.0009535636473899964
897 8970 0.005102288593112653 0 0 3.549283646344891e-07 5.319653928659206e-05 0.0009573271253232335 0.002193630358987504 0.0009466544978709578 0.0032564155202437755 0.000892234549626691 0.0032526566677960715 0.0008940979702747649
898 8980 0.004817467022277443 0 0 3.353048248576905e-07 4.9902025411055067e-05 0.0008981229004809039 0.0020564700059782946 0.0008866534006593979 0.0030703104546470537 0.0008421485147552302 0.00306731399154988 0.0008432850595333713
899 8990 0.004376704960807649 0 0 3.058140302663811e-07 4.4934773294313444e-05 0.0008087503884483696 0.001848821600534643 0.0007957011992152031 0.002779847230632695 0.0007624489677477771 0.0027773812712682277 0.0007635749222452416
900 9000 0.004147791757185321 0 0 2.870167327731835e-07 4.0853191622220455e-05 0.0007353229775411443 0.0016870211497146048 0.0007300152007972624 0.002491264469179812 0.0006828363825598475 0.0024891349086056023 0.0006846041347132151
901 9010 0.0040827306501001 0 0 2.865337900023624e-07 3.913471436540002e-05 0.0007044048988845055 0.0016144322344117913 0.0006981588789657998 0.002381873945034222 0.0006505846123049183 0.0023792307832083766 0.0006543239572828446
902 9020 0.004569611464356798 0 0 3.240601496847711e-07 4.57970504211817e-05 0.0008243114615097053 0.0018827071054198833 0.0008101718292909547 0.0028108455231318397 0.0007673434561854882 0.002807984475147177 0.0007720448326746476
903 9030 0.0049634043494114705 0 0 3.426442924486304e-07 5.0742627941809576e-05 0.000913311145861952 0.0020798242376405883 0.0008909455742863626 0.0031450737752554275 0.0008582555629577414 0.0031422349180853745 0.0008637020430473155
904 9040 0.0049812805070071344 0 0 3.2553031766224145e-07 5.1159993285241996e-05 0.0009208494957809912 0.002094271190407289 0.0008953020496206358 0.00318207462130351 0.0008681760895760389 0.003179103062975126 0.0008739800472043666
905 9050 0.004996257405993592 0 0 3.253632145054293e-07 5.177017734461088e-05 0.0009318740008587848 0.0021134369697071074 0.0009002568582782694 0.003259750158076706 0.0008900671526839508 0.0032564651628974226 0.0008953889924689384
906 9060 0.005116025857420457 0 0 3.3097055359761435e-07 5.051463273976203e-05 0.0009092921915410232 0.0020656256059173404 0.0008825865032652233 0.003174429074886971 0.0008676078525514961 0.0031707538249658375 0.000871861563142451
907 9070 0.005379611138661351 0 0 3.5988913707811403e-07 4.920358846265175e-05 0.0008857041733498695 0.0020125643520225085 0.0008619874756265055 0.003085155041558318 0.0008405771678575046 0.003081098543178323 0.0008468315317462885
908 9080 0.005537110759106952 0 0 3.7103588435741886e-07 5.121211268182801e-05 0.0009219441009401149 0.002093600051056808 0.0008954304180737995 0.003225337222751806 0.0008799642583954437 0.003222704772249296 0.0008858609714831273
909 9090 0.005518041027633238 0 0 3.588184822471429e-07 4.9711826377052175e-05 0.0008949580302189036 0.002029830856931971 0.0008670713881105179 0.0031577024866052093 0.0008614972691761345 0.0031545938767847215 0.0008667302420046228
910 9100 0.006067844036886579 0 0 3.901225210340212e-07 5.483367820881578e-05 0.0009873599809217804 0.0022414658291609593 0.0009592407864657458 0.0034614743428880526 0.0009453435007830644 0.003458832457984263 0.0009501841366296729
911 9110 0.0059946385586433885 0 0 3.638830601687668e-07 5.354889275764745e-05 0.0009642817582109658 0.002190133835230347 0.0009378599966333716 0.003363048074749305 0.0009181260551885152 0.003360592796163371 0.0009233324794717659
912 9120 0.005891632431030037 0 0 3.4848704705870875e-07 5.2282610269789e-05 0.0009414301481172536 0.002132018430716139 0.0009088631276329275 0.00330973874047592 0.0009023566789610029 0.0033069561824756017 0.0009085178433193517
913 9130 0.005566671603199228 0 0 3.1087803051393247e-07 4.5413247129329526e-05 0.0008177564934463309 0.0018554742630808637 0.0007949038900548945 0.002866088164850806 0.0007807646412991377 0.002864712548826465 0.0007874384600075675
914 9140 0.005052206909205148 0 0 2.7489382282239767e-07 4.0529846179991674e-05 0.0007298442373045842 0.0016515857915141011 0.0007052942199556159 0.0025711958426441785 0.0006982218861337875 0.0025697722706657664 0.0007063189929221117
915 9150 0.0044673585242892425 0 0 2.4101557132047364e-07 3.571254801324633e-05 0.0006431163632461638 0.0014562281018594444 0.0006217932151260011 0.0022398170134779478 0.000607709474497609 0.0022393172426659843 0.0006156795518114216
916 9160 0.004754613371536856 0 0 2.562908585246966e-07 3.596345530565171e-05 0.0006475530123239752 0.0014674562357752743 0.0006282905147299539 0.002243174390497512 0.0006079439390384364 0.0022428663211506838 0.0006169443068952677
917 9170 0.004944321806989023 0 0 2.714291949731141e-07 3.690269417678312e-05 0.0006644723396377161 0.001512077616632124 0.0006510043874001592 0.002270681173200576 0.0006175919762593898 0.002270544232405548 0.000625208294610798
918 9180 0.00461449498925878 0 0 2.5324325934438414e-07 3.381141022203481e-05 0.0006088080222629565 0.0013856478554347255 0.0005967639324519168 0.002082980300578267 0.0005667288690336631 0.0020831428200425227 0.0005737689427531417
919 9190 0.004722846181921232 0 0 2.5672095362765173e-07 3.5498859978870374e-05 0.0006391801311092125 0.0014529030760525802 0.000624297485301303 0.0021831437899224072 0.0005938309556339851 0.002184676095125018 0.0006020541018371741
920 9200 0.004668818420579891 0 0 2.566185547547772e-07 3.557290504808126e-05 0.0006405110928603356 0.0014568497544107818 0.0006265907258306264 0.00217596204867659 0.0005915598298892131 0.0021774848340844516 0.0006001613625419339
921 9210 0.004254505217866089 0 0 2.3308811911517563e-07 3.252211668391528e-05 0.0005855878738247342 0.0013314025254026287 0.0005721665105469102 0.0019854967312868286 0.000539629188018306 0.0019871232438944337 0.0005477520457686229
922 9220 0.003765091820694216 0 0 1.9680417183393923e-07 2.8632510174897692e-05 0.0005155650980906486 0.0011710521580256665 0.0005021941316343435 0.0017460965986609439 0.0004745634883442345 0.0017474603336668027 0.00048164745884650905
923 9230 0.003429787345628776 0 0 1.767063520177842e-07 2.5279985947541617e-05 0.0004551975915751541 0.0010334915699899562 0.0004433065028338229 0.0015487968126149305 0.0004210089226460027 0.001550465992598713 0.0004274863468248357
924 9240 0.003076617549303186 0 0 1.5372319358857272e-07 2.1902958285293953e-05 0.00039437163585807845 0.0008957836710925115 0.0003845614162936327 0.0013467145330941243 0.00036660901907560297 0.0013482186156778871 0.0003717272068839529
925 9250 0.002921118470665716 0 0 1.431492064709917e-07 2.0581183748886134e-05 0.00037055101807191576 0.000833589733848426 0.0003531510776869852 0.0013047492770370858 0.0003530179376044628 0.0013058879580106098 0.00035995714438270154
926 9260 0.002753649542522453 0 0 1.359538383896397e-07 1.9225632825851295e-05 0.00034614958133878995 0.0007763506346793671 0.00032755746445309515 0.0012332738001248516 0.00033329434467127995 0.001234034625454542 0.0003400424855176702
927 9270 0.002839603903252568 0 0 1.417287622185478e-07 1.9756018249839823e-05 0.00035570240017578525 0.000794283252553062 0.00033296765998105867 0.0012730560858650285 0.00034231323155629645 0.0012735667491012665 0.00035076262621519955
928 9280 0.0026920345583711786 0 0 1.3758236658193485e-07 1.8119314004260616e-05 0.0003262099268981602 0.0007261438481817457 0.0003031697670024936 0.0011873409797486664 0.0003196602246636759 0.0011876308615800496 0.000326958427990452
929 9290 0.0026713071061336227 0 0 1.3529203183951148e-07 1.79077156293141e-05 0.00032239467578908267 0.000715989118424623 0.0002977772728401646 0.0011817372021278249 0.00031779800859763237 0.0011817451179726042 0.0003252668291795553
930 9300 0.0030690626284092352 0 0 1.5987352427200172e-07 2.074328504712359e-05 0.0003734755044482265 0.0008302538249729036 0.00034584922094548247 0.0013779643965112704 0.0003727362851621315 0.001378306732398482 0.0003792890574763643
931 9310 0.0033295356530954933 0 0 1.881801347396197e-07 2.2646397857411604e-05 0.00040776342773464014 0.0009043761863370796 0.0003753533173206955 0.0015135941568810212 0.00040931866165248246 0.0015142218868444911 0.0004165561795899963
932 9320 0.0036690374295002466 0 0 2.0745980820461052e-07 2.505208650269577e-05 0.00045110641676353834 0.0009945035201996048 0.00040917216837196667 0.0017153984008975737 0.00046522175356696803 0.0017167543325801566 0.0004722076448416895
933 9330 0.0036882671376762847 0 0 2.0689468690996149e-07 2.522809067319541e-05 0.0004542980145141566 0.0010014928788800459 0.00041165291170011344 0.0017280196406451438 0.0004694823915928762 0.0017299073808087352 0.00047584556603669806
934 9340 0.003455639913335187 0 0 1.919321230918202e-07 2.3365751161497804e-05 0.0004207693950208093 0.0009304573791308623 0.0003843787818064742 0.001577277902146855 0.0004284302347061494 0.0015798113430040299 0.00043463803525355544
935 9350 0.003451024212840039 0 0 1.8912487817717817e-07 2.4801207439076853e-05 0.00044663810895491526 0.0009894816920297562 0.0004093159897437522 0.0016561401046518013 0.0004502162337974201 0.0016595052604176411 0.00045646590402275024
936 9360 0.0031451854803797833 0 0 1.6874853240735937e-07 2.2969513547593353e-05 0.0004136495926439981 0.0009145332567614064 0.00037706067316506614 0.0015336400906478618 0.00041595309070503495 0.001536690753738241 0.00042270770865811334
