,B,Bague_depaulement,C,C0,C2,D,D1,D3,Da_max,Da_min,Db_min,EF,Mass,Pu,Vmax,Vref,Y,b,b1,d,d1,da_max,da_min,db_min,e,h,kr,name,r12_min,r34_min,ra_max,rb_max,s_max
76,0.04,0,390000.0,430000.0,0.0,0.215,0.0,0.0,0.203,0.199,0.0,0.1955,6.51,49000.0,376.99111843077515,356.0471674068432,0.6,0.0,0.0,0.12,0.153,0.192,0.132,0.0,0.2,0.0,0.12,N_224_ECM,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0019
77,0.04,0,390000.0,430000.0,0.0,0.215,0.0,0.0,0.203,0.199,0.0,0.1955,5.73,49000.0,376.99111843077515,356.0471674068432,0.6,0.0,0.0,0.12,0.153,0.192,0.132,0.0,0.2,0.0,0.12,N_224_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0019
78,0.13,0,1790000.0,3000000.0,0.0,0.48,0.0,0.0,0.46,0.427,0.0,0.42,110.0,275000.0,209.43951023931953,136.1356816555577,0.0,0.0,0.0,0.26,0.34,0.41600000000000004,0.28,0.0,0.3,0.0,0.16,N_2252_MB,0.005,0.0,0.004,0.0,0.0043
79,0.04,0,415000.0,455000.0,0.0,0.23,0.0,0.0,0.217,0.213,0.0,0.2095,6.43,51000.0,356.0471674068432,335.1032163829113,0.6,0.0,0.0,0.13,0.164,0.20600000000000002,0.14400000000000002,0.0,0.2,0.0,0.12,N_226_ECP,0.003,0.003,0.0025,0.0025,0.0021000000000000003
80,0.048,0,585000.0,680000.0,0.0,0.29,0.0,0.0,0.275,0.263,0.0,0.259,15.0,72000.0,272.2713633111154,251.32741228718345,0.6,0.0,0.0,0.16,0.20600000000000002,0.255,0.17500000000000002,0.0,0.2,0.0,0.12,N_232_ECM,0.003,0.003,0.0025,0.0025,0.0027
81,0.128,0,3580000.0,10400000.0,0.0,1.28,0.0,0.0,1.2570000000000001,1.23,0.0,1.225,360.0,640000.0,37.69911184307752,31.41592653589793,0.0,0.0,0.0,1.06,1.1400000000000001,1.218,1.083,0.0,0.3,0.0,0.07,N_28_1060_MB,0.006,0.0,0.005,0.0,0.0116
82,0.17500000000000002,0,6600000.0,18300000.0,0.0,1.7,0.0,0.0,1.672,1.647,0.0,1.637,865.0,1040000.0,37.69911184307752,23.038346126325152,0.0,0.0,0.0,1.4000000000000001,1.506,1.627,1.428,0.0,0.3,0.0,0.07,N_28_1400_ECMP,0.0075,0.0,0.006,0.0,0.0162
83,0.088,0,1570000.0,4050000.0,0.0,0.78,0.0,0.0,0.765,0.748,0.0,0.743,100.0,315000.0,99.48376736367679,78.53981633974483,0.0,0.0,0.0,0.63,0.687,0.737,0.645,0.0,0.3,0.0,0.07,N_28_630_ECMB_HB1,0.004,0.0,0.003,0.0,0.007
84,0.095,0,1940000.0,5000000.0,0.0,0.87,0.0,0.0,0.855,0.835,0.0,0.8310000000000001,130.0,365000.0,89.0117918517108,65.97344572538566,0.0,0.0,0.0,0.71,0.767,0.8250000000000001,0.725,0.0,0.3,0.0,0.07,N_28_710_ECMB,0.004,0.0,0.003,0.0,0.0075
85,0.106,0,2120000.0,6000000.0,0.0,1.03,0.0,0.0,1.012,0.988,0.0,0.982,195.0,405000.0,70.16223593017205,52.35987755982988,0.0,0.0,0.0,0.85,0.92,0.975,0.868,0.0,0.3,0.0,0.07,N_28_850_MB,0.005,0.0,0.004,0.0,0.015
86,0.112,0,2700000.0,7200000.0,0.0,1.09,0.0,0.0,1.072,1.051,0.0,1.045,240.0,475000.0,47.12388980384689,47.12388980384689,0.0,0.0,0.0,0.9,0.968,1.038,0.918,0.0,0.3,0.0,0.07,N_28_900_MB,0.005,0.0,0.004,0.0,0.0094
87,0.014,0,28500.0,20400.0,0.0,0.047,0.0,0.0,0.0427,0.042,0.0,0.04020000000000001,0.12,2550.0,2094.3951023931954,1780.235837034216,0.6,0.0,0.0,0.017,0.0277,0.038,0.0221,0.0,0.2,0.0,0.12,N_303_ECP,0.001,0.0006,0.001,0.0006,0.001
88,0.015,0,35500.0,26000.0,0.0,0.052000000000000005,0.0,0.0,0.048,0.047,0.0,0.0455,0.15,3250.0,1884.955592153876,1570.7963267948967,0.6,0.0,0.0,0.02,0.0312,0.044,0.0261,0.0,0.2,0.0,0.12,N_304_ECP,0.0011,0.0006,0.001,0.0006,0.0009000000000000001
89,0.017,0,46500.0,36500.0,0.0,0.062,0.0,0.0,0.0564,0.056,0.0,0.054,0.23,4550.0,1570.7963267948967,1256.6370614359173,0.6,0.0,0.0,0.025,0.0381,0.052000000000000005,0.031,0.0,0.2,0.0,0.12,N_305_ECP,0.0011,0.0011,0.001,0.001,0.0013000000000000002
90,0.019,0,58500.0,48000.0,0.0,0.07200000000000001,0.0,0.0,0.0655,0.064,0.0,0.0625,0.36,6200.0,1256.6370614359173,1151.9173063162573,0.6,0.0,0.0,0.03,0.045,0.061,0.037,0.0,0.2,0.0,0.12,N_306_ECP,0.0011,0.0011,0.001,0.001,0.0014
91,0.021,0,75000.0,63000.0,0.0,0.08,0.0,0.0,0.0734,0.07200000000000001,0.0,0.0702,0.4,8150.0,1151.9173063162573,994.8376736367678,0.6,0.0,0.0,0.035,0.051000000000000004,0.068,0.043000000000000003,0.0,0.2,0.0,0.12,N_307_ECM,0.0015,0.0011,0.0015,0.001,0.0012
92,0.021,0,75000.0,63000.0,0.0,0.08,0.0,0.0,0.0734,0.07200000000000001,0.0,0.0702,0.48,8150.0,1151.9173063162573,994.8376736367678,0.6,0.0,0.0,0.035,0.051000000000000004,0.068,0.043000000000000003,0.0,0.2,0.0,0.12,N_307_ECP,0.0015,0.0011,0.0015,0.001,0.0012
93,0.023,0,93000.0,78000.0,0.0,0.09,0.0,0.0,0.08320000000000001,0.082,0.0,0.08,0.77,10200.0,994.8376736367678,837.7580409572781,0.6,0.0,0.0,0.04,0.0575,0.078,0.048,0.0,0.2,0.0,0.12,N_308_ECM,0.0015,0.0015,0.0015,0.0015,0.0014
94,0.023,0,93000.0,78000.0,0.0,0.09,0.0,0.0,0.08320000000000001,0.082,0.0,0.08,0.65,10200.0,994.8376736367678,837.7580409572781,0.6,0.0,0.0,0.04,0.0575,0.078,0.048,0.0,0.2,0.0,0.12,N_308_ECP,0.0015,0.0015,0.0015,0.0015,0.0014
95,0.025,0,112000.0,100000.0,0.0,0.1,0.0,0.0,0.0923,0.091,0.0,0.0885,0.88,12900.0,890.117918517108,785.3981633974483,0.6,0.0,0.0,0.045,0.06440000000000001,0.08600000000000001,0.054,0.0,0.2,0.0,0.12,N_309_ECP,0.0015,0.0015,0.0015,0.0015,0.0017
96,0.4,0,21600000.0,55000000.0,0.0,1.85,0.0,0.0,1.803,1.747,0.0,1.737,3550.0,3100000.0,25.13274122871834,19.89675347273536,0.0,0.0,0.0,1.32,1.495,1.727,1.362,0.0,0.3,0.0,0.14,N_30_1320_MB,0.012,0.0,0.01,0.0,0.0419
97,0.027,0,127000.0,112000.0,0.0,0.11,0.0,0.0,0.101,0.099,0.0,0.097,1.11,15000.0,837.7580409572781,701.6223593017205,0.6,0.0,0.0,0.05,0.0712,0.095,0.06,0.0,0.2,0.0,0.12,N_310_ECP,0.002,0.002,0.002,0.002,0.0019
98,0.029,0,156000.0,143000.0,0.0,0.12,0.0,0.0,0.111,0.109,0.0,0.1065,1.66,18600.0,733.0382858376183,628.3185307179587,0.6,0.0,0.0,0.055,0.0775,0.10400000000000001,0.065,0.0,0.2,0.0,0.12,N_311_ECM,0.002,0.002,0.002,0.002,0.002
99,0.029,0,156000.0,143000.0,0.0,0.12,0.0,0.0,0.111,0.109,0.0,0.1065,1.73,18600.0,994.8376736367678,628.3185307179587,0.6,0.0,0.0,0.055,0.0775,0.10400000000000001,0.065,0.0,0.2,0.0,0.12,N_311_ECMB,0.002,0.002,0.002,0.002,0.002
100,0.029,0,156000.0,143000.0,0.0,0.12,0.0,0.0,0.111,0.109,0.0,0.1065,1.46,18600.0,733.0382858376183,628.3185307179587,0.6,0.0,0.0,0.055,0.0775,0.10400000000000001,0.065,0.0,0.2,0.0,0.12,N_311_ECP,0.002,0.002,0.002,0.002,0.002
101,0.031,0,173000.0,160000.0,0.0,0.13,0.0,0.0,0.11900000000000001,0.11800000000000001,0.0,0.115,1.76,21200.0,701.6223593017205,586.4306286700946,0.6,0.0,0.0,0.06,0.0843,0.113,0.07200000000000001,0.0,0.2,0.0,0.12,N_312_ECJ,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0021000000000000003
102,0.031,0,173000.0,160000.0,0.0,0.13,0.0,0.0,0.11900000000000001,0.11800000000000001,0.0,0.115,2.05,21200.0,701.6223593017205,586.4306286700946,0.6,0.0,0.0,0.06,0.0843,0.113,0.07200000000000001,0.0,0.2,0.0,0.12,N_312_ECM,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0021000000000000003
103,0.031,0,173000.0,160000.0,0.0,0.13,0.0,0.0,0.11900000000000001,0.11800000000000001,0.0,0.115,1.76,21200.0,701.6223593017205,586.4306286700946,0.6,0.0,0.0,0.06,0.0843,0.113,0.07200000000000001,0.0,0.2,0.0,0.12,N_312_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0021000000000000003
104,0.033,0,212000.0,196000.0,0.0,0.14,0.0,0.0,0.129,0.127,0.0,0.1245,2.53,25500.0,628.3185307179587,555.0147021341968,0.6,0.0,0.0,0.065,0.0905,0.122,0.077,0.0,0.2,0.0,0.12,N_313_ECM,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0022
105,0.033,0,212000.0,196000.0,0.0,0.14,0.0,0.0,0.129,0.127,0.0,0.1245,2.18,25500.0,628.3185307179587,555.0147021341968,0.6,0.0,0.0,0.065,0.0905,0.122,0.077,0.0,0.2,0.0,0.12,N_313_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0022
106,0.035,0,236000.0,228000.0,0.0,0.15,0.0,0.0,0.138,0.136,0.0,0.133,3.12,29000.0,586.4306286700946,502.6548245743669,0.6,0.0,0.0,0.07,0.0973,0.13,0.082,0.0,0.2,0.0,0.12,N_314_ECM,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0018000000000000002
107,0.035,0,236000.0,228000.0,0.0,0.15,0.0,0.0,0.138,0.136,0.0,0.133,2.67,29000.0,586.4306286700946,502.6548245743669,0.6,0.0,0.0,0.07,0.0973,0.13,0.082,0.0,0.2,0.0,0.12,N_314_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0018000000000000002
108,0.037,0,280000.0,265000.0,0.0,0.16,0.0,0.0,0.148,0.146,0.0,0.14300000000000002,3.79,33500.0,555.0147021341968,471.238898038469,0.6,0.0,0.0,0.075,0.10400000000000001,0.14,0.08700000000000001,0.0,0.2,0.0,0.12,N_315_ECM,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0018000000000000002
109,0.037,0,280000.0,265000.0,0.0,0.16,0.0,0.0,0.148,0.146,0.0,0.14300000000000002,3.29,33500.0,555.0147021341968,471.238898038469,0.6,0.0,0.0,0.075,0.10400000000000001,0.14,0.08700000000000001,0.0,0.2,0.0,0.12,N_315_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0018000000000000002
110,0.039,0,300000.0,290000.0,0.0,0.17,0.0,0.0,0.157,0.154,0.0,0.151,4.39,36000.0,523.5987755982989,450.294947014537,0.6,0.0,0.0,0.08,0.11,0.148,0.092,0.0,0.2,0.0,0.12,N_316_ECM,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0021000000000000003
111,0.039,0,300000.0,290000.0,0.0,0.17,0.0,0.0,0.157,0.154,0.0,0.151,3.91,36000.0,523.5987755982989,450.294947014537,0.6,0.0,0.0,0.08,0.11,0.148,0.092,0.0,0.2,0.0,0.12,N_316_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.002,0.0021000000000000003
112,0.041,0,340000.0,335000.0,0.0,0.18,0.0,0.0,0.166,0.163,0.0,0.16,5.25,41500.0,502.6548245743669,418.87902047863906,0.6,0.0,0.0,0.085,0.117,0.157,0.099,0.0,0.2,0.0,0.12,N_317_ECM,0.003,0.003,0.0025,0.0025,0.0023
113,0.041,0,340000.0,335000.0,0.0,0.18,0.0,0.0,0.166,0.163,0.0,0.16,4.54,41500.0,502.6548245743669,418.87902047863906,0.6,0.0,0.0,0.085,0.117,0.157,0.099,0.0,0.2,0.0,0.12,N_317_ECP,0.003,0.003,0.0025,0.0025,0.0023
114,0.043000000000000003,0,365000.0,360000.0,0.0,0.19,0.0,0.0,0.17500000000000002,0.17300000000000001,0.0,0.1695,6.0,43000.0,471.238898038469,397.93506945470716,0.6,0.0,0.0,0.09,0.124,0.166,0.10400000000000001,0.0,0.2,0.0,0.12,N_318_ECM,0.003,0.003,0.0025,0.0025,0.0025
115,0.043000000000000003,0,365000.0,360000.0,0.0,0.19,0.0,0.0,0.17500000000000002,0.17300000000000001,0.0,0.1695,5.31,43000.0,471.238898038469,397.93506945470716,0.6,0.0,0.0,0.09,0.124,0.166,0.10400000000000001,0.0,0.2,0.0,0.12,N_318_ECP,0.003,0.003,0.0025,0.0025,0.0025
116,0.045,0,390000.0,390000.0,0.0,0.2,0.0,0.0,0.185,0.181,0.0,0.1775,6.93,46500.0,450.294947014537,376.99111843077515,0.6,0.0,0.0,0.095,0.132,0.17400000000000002,0.11,0.0,0.2,0.0,0.12,N_319_ECM,0.003,0.003,0.0025,0.0025,0.0029
117,0.045,0,390000.0,390000.0,0.0,0.2,0.0,0.0,0.185,0.181,0.0,0.1775,6.21,46500.0,450.294947014537,376.99111843077515,0.6,0.0,0.0,0.095,0.132,0.17400000000000002,0.11,0.0,0.2,0.0,0.12,N_319_ECP,0.003,0.003,0.0025,0.0025,0.0029
118,0.047,0,450000.0,440000.0,0.0,0.215,0.0,0.0,0.2,0.195,0.0,0.1915,8.38,51000.0,397.93506945470716,335.1032163829113,0.6,0.0,0.0,0.1,0.139,0.188,0.114,0.0,0.2,0.0,0.12,N_320_ECM,0.003,0.003,0.0025,0.0025,0.0029
119,0.047,0,450000.0,440000.0,0.0,0.215,0.0,0.0,0.2,0.195,0.0,0.1915,7.37,51000.0,397.93506945470716,335.1032163829113,0.6,0.0,0.0,0.1,0.139,0.188,0.114,0.0,0.2,0.0,0.12,N_320_ECP,0.003,0.003,0.0025,0.0025,0.0029
120,0.049,0,500000.0,500000.0,0.0,0.225,0.0,0.0,0.21,0.20500000000000002,0.0,0.201,8.6,57000.0,397.93506945470716,335.1032163829113,0.6,0.0,0.0,0.105,0.145,0.198,0.11900000000000001,0.0,0.2,0.0,0.12,N_321_ECP,0.003,0.003,0.0025,0.0025,0.0034
121,0.05,0,530000.0,540000.0,0.0,0.24,0.0,0.0,0.225,0.215,0.0,0.211,11.5,61000.0,356.0471674068432,314.1592653589793,0.6,0.0,0.0,0.11,0.155,0.20800000000000002,0.124,0.0,0.2,0.0,0.12,N_322_ECM,0.003,0.003,0.0025,0.0025,0.003
122,0.05,0,530000.0,540000.0,0.0,0.24,0.0,0.0,0.225,0.215,0.0,0.211,10.2,61000.0,356.0471674068432,314.1592653589793,0.6,0.0,0.0,0.11,0.155,0.20800000000000002,0.124,0.0,0.2,0.0,0.12,N_322_ECP,0.003,0.003,0.0025,0.0025,0.003
123,0.055,0,610000.0,620000.0,0.0,0.26,0.0,0.0,0.245,0.23500000000000001,0.0,0.23,14.9,69500.0,335.1032163829113,293.2153143350473,0.6,0.0,0.0,0.12,0.168,0.226,0.134,0.0,0.2,0.0,0.12,N_324_ECM,0.003,0.003,0.0025,0.0025,0.0037
124,0.055,0,610000.0,620000.0,0.0,0.26,0.0,0.0,0.245,0.23500000000000001,0.0,0.23,12.8,69500.0,335.1032163829113,293.2153143350473,0.6,0.0,0.0,0.12,0.168,0.226,0.134,0.0,0.2,0.0,0.12,N_324_ECP,0.003,0.003,0.0025,0.0025,0.0037
125,0.058,0,720000.0,750000.0,0.0,0.28,0.0,0.0,0.262,0.251,0.0,0.247,17.9,81500.0,314.1592653589793,251.32741228718345,0.6,0.0,0.0,0.13,0.181,0.243,0.147,0.0,0.2,0.0,0.12,N_326_ECM,0.004,0.004,0.003,0.003,0.0037
126,0.058,0,720000.0,750000.0,0.0,0.28,0.0,0.0,0.262,0.251,0.0,0.247,16.3,81500.0,314.1592653589793,251.32741228718345,0.6,0.0,0.0,0.13,0.181,0.243,0.147,0.0,0.2,0.0,0.12,N_326_ECP,0.004,0.004,0.003,0.003,0.0037
127,0.07200000000000001,0,952000.0,1180000.0,0.0,0.36,0.0,0.0,0.342,0.323,0.0,0.318,37.1,116000.0,230.3834612632515,178.0235837034216,0.6,0.0,0.0,0.17,0.23600000000000002,0.313,0.187,0.0,0.2,0.0,0.12,N_334_ECM,0.004,0.004,0.003,0.003,0.0046
128,0.112,0,2200000.0,5700000.0,0.0,0.78,0.0,0.0,0.765,0.75,0.0,0.745,120.0,450000.0,70.16223593017205,70.16223593017205,0.0,0.0,0.0,0.63,0.683,0.739,0.645,0.0,0.3,0.0,0.11,N_38_630_MB,0.004,0.0,0.003,0.0,0.0064
129,0.272,0,11200000.0,29000000.0,0.0,1.54,0.0,0.0,1.512,1.474,0.0,1.466,1400.0,1730000.0,39.79350694547072,20.943951023931955,0.0,0.0,0.0,1.18,1.299,1.458,1.208,0.0,0.3,0.0,0.03,N_39_1180_MB,0.0075,0.0,0.006,0.0,0.0212
130,0.3,0,13200000.0,34500000.0,0.0,1.72,0.0,0.0,1.692,1.655,0.0,1.6400000000000001,1900.0,1960000.0,33.510321638291124,23.038346126325152,0.0,0.0,0.0,1.32,1.452,1.6300000000000001,1.348,0.0,0.3,0.0,0.13,N_39_1320_MB,0.0075,0.0,0.006,0.0,0.011800000000000001
131,0.128,0,2330000.0,5200000.0,0.0,0.67,0.0,0.0,0.652,0.638,0.0,0.633,130.0,440000.0,125.66370614359172,83.77580409572782,0.0,0.0,0.0,0.5,0.559,0.627,0.518,0.0,0.3,0.0,0.13,N_39_500_ECMB_W33,0.005,0.0,0.004,0.0,0.007
132,0.1,0,2640000.0,6550000.0,0.0,1.22,1.1480000000000001,0.0,1.197,0.0,1.197,1.165,243.0,400000.0,41.88790204786391,41.88790204786391,0.6,0.0,0.0,1.0,1.073,0.0,1.0230000000000001,0.0,0.2,0.0,0.0,NF_18_1000_ECM_HB1,0.006,0.0,0.005,0.0,0.0035
133,0.106,0,3410000.0,8650000.0,0.0,1.36,1.29,0.0,1.337,0.0,1.337,1.31,344.0,510000.0,35.604716740684324,35.604716740684324,0.6,0.0,0.0,1.12,1.206,0.0,1.143,0.0,0.2,0.0,0.0,NF_18_1120_ECM,0.006,0.0,0.005,0.0,0.0035
134,0.056,0,792000.0,1660000.0,0.0,0.62,0.584,0.0,0.607,0.0,0.598,0.594,40.0,132000.0,99.48376736367679,99.48376736367679,0.6,0.0,0.0,0.5,0.538,0.0,0.513,0.0,0.2,0.0,0.05,NF_18_500_ECM,0.003,0.0,0.0025,0.0,0.0035
135,0.082,0,1720000.0,4150000.0,0.0,0.98,0.922,0.0,0.962,0.0,0.962,0.936,141.0,260000.0,55.50147021341968,55.50147021341968,0.6,0.0,0.0,0.8,0.863,0.0,0.8180000000000001,0.0,0.2,0.0,0.0,NF_18_800_ECM,0.005,0.0,0.004,0.0,0.0035
136,0.085,0,1980000.0,4900000.0,0.0,1.09,1.029,0.0,1.072,0.0,1.072,1.044,173.0,310000.0,47.12388980384689,47.12388980384689,0.6,0.0,0.0,0.9,0.966,0.0,0.918,0.0,0.2,0.0,0.0,NF_18_900_ECM,0.005,0.0,0.004,0.0,0.0035
137,0.09,0,1900000.0,3800000.0,0.0,0.8,0.74,0.0,0.782,0.0,0.762,0.757,135.0,275000.0,99.48376736367679,78.53981633974483,0.6,0.0,0.0,0.6,0.669,0.0,0.618,0.0,0.2,0.0,0.07,NF_19_600_ECMB,0.005,0.0,0.004,0.0,0.0064
138,0.112,0,2810000.0,5850000.0,0.0,1.0,0.923,0.0,0.977,0.0,0.9530000000000001,0.9430000000000001,262.0,390000.0,73.30382858376183,58.64306286700947,0.6,0.0,0.0,0.75,0.839,0.0,0.773,0.0,0.2,0.0,0.0,NF_19_750_ECMB_HA1,0.006,0.0,0.005,0.0,0.005900000000000001
139,0.11800000000000001,0,3360000.0,7350000.0,0.0,1.12,1.037,0.0,1.097,0.0,1.07,1.059,335.0,465000.0,73.30382858376183,50.26548245743668,0.6,0.0,0.0,0.85,0.9470000000000001,0.0,0.873,0.0,0.2,0.0,0.07,NF_19_850_ECMB,0.006,0.0,0.005,0.0,0.0053
140,0.128,0,3690000.0,10000000.0,0.0,1.22,1.143,0.0,1.197,0.0,1.173,1.165,350.0,620000.0,55.50147021341968,41.88790204786391,0.4,0.0,0.0,1.0,1.075,0.0,1.0230000000000001,0.0,0.3,0.0,0.07,NF_28_1000_ECMP_HA1,0.006,0.0,0.005,0.0,0.006900000000000001
141,0.128,0,3800000.0,10200000.0,0.0,1.28,0.0,0.0,1.2570000000000001,0.0,0.0,1.228,358.0,630000.0,37.69911184307752,37.69911184307752,0.4,0.0,0.0,1.06,1.1400000000000001,0.0,1.083,0.0,0.3,0.0,0.0,NF_28_1060_ECM_HB1,0.006,0.0,0.005,0.0,0.0035
142,0.021,0,75000.0,63000.0,0.0,0.08,0.0658,0.0,0.0722,0.0,0.0718,0.0702,0.49,8150.0,1151.9173063162573,994.8376736367678,0.6,0.0,0.0,0.035,0.051000000000000004,0.0,0.043000000000000003,0.0,0.2,0.0,0.0,NF_307_ECP,0.0015,0.0011,0.0015,0.0,0.0012
143,0.15,0,2920000.0,5400000.0,0.0,0.62,0.556,0.0,0.602,0.0,0.586,0.5782,160.0,430000.0,146.60765716752366,94.24777960769379,0.6,0.0,0.0,0.42,0.492,0.0,0.438,0.0,0.3,0.0,0.17,NF_3084_ECMB,0.003,0.0,0.0025,0.0,0.013000000000000001
144,0.112,0,2200000.0,5700000.0,0.0,0.78,0.729,0.0,0.765,0.0,0.75,0.745,128.0,430000.0,99.48376736367679,70.16223593017205,0.0,0.0,0.0,0.63,0.683,0.0,0.645,0.0,0.0,0.0,0.0,NF_38_630_MB,0.004,0.0,0.003,0.0,0.0064
145,0.016,0,44600.0,52000.0,0.0,0.075,0.0653,0.0,0.0698,0.0,0.0,0.0525,0.26,6300.0,1151.9173063162573,1151.9173063162573,0.6,0.0,0.0,0.045,0.056,0.051000000000000004,0.0484,0.0575,0.2,0.0,0.1,NJ_1009_ECP,0.001,0.0006,0.001,0.0,0.0009000000000000001
146,0.018000000000000002,0,57200.0,69500.0,0.0,0.09,0.079,0.0,0.083,0.0,0.0,0.0645,0.42,8300.0,890.117918517108,890.117918517108,0.6,0.0,0.0,0.055,0.068,0.063,0.06,0.07,0.2,0.0,0.1,NJ_1011_ECP,0.0011,0.001,0.002,0.0,0.0005
147,0.022,0,99000.0,127000.0,0.0,0.125,0.11159999999999999,0.0,0.11900000000000001,0.0,0.0,0.0915,1.04,16300.0,994.8376736367678,628.3185307179587,0.6,0.0,0.0,0.08,0.09620000000000001,0.09,0.08600000000000001,0.099,0.2,0.0,0.15,NJ_1016_ECML,0.0011,0.001,0.001,0.0,0.0015
148,0.022,0,68200.0,86500.0,0.0,0.13,0.114,0.0,0.123,0.0,0.0,0.0965,1.08,10800.0,942.477796076938,628.3185307179587,0.6,0.0,0.0,0.085,0.101,0.094,0.091,0.10400000000000001,0.2,0.0,0.15,NJ_1017_ML,0.0011,0.001,0.001,0.0,0.0033
149,0.024,0,80900.0,104000.0,0.0,0.14,0.1221,0.0,0.133,0.0,0.0,0.10300000000000001,1.39,12700.0,890.117918517108,586.4306286700946,0.6,0.0,0.0,0.09,0.108,0.101,0.096,0.111,0.2,0.0,0.15,NJ_1018_ML,0.0015,0.0011,0.0015,0.0,0.0035
150,0.028,0,134000.0,183000.0,0.0,0.18,0.15969999999999998,0.0,0.171,0.0,0.0,0.135,2.61,20800.0,659.7344572538566,418.87902047863906,0.6,0.0,0.0,0.12,0.14100000000000001,0.133,0.129,0.14300000000000002,0.2,0.0,0.15,NJ_1024_ML,0.002,0.0011,0.002,0.0,0.0038
151,0.033,0,165000.0,224000.0,0.0,0.2,0.1744,0.0,0.191,0.0,0.0,0.148,3.75,25000.0,397.93506945470716,397.93506945470716,0.6,0.0,0.0,0.13,0.154,0.145,0.137,0.158,0.2,0.0,0.1,NJ_1026_M,0.002,0.0011,0.002,0.0,0.0047
152,0.033,0,165000.0,224000.0,0.0,0.2,0.1752,0.0,0.191,0.0,0.0,0.148,3.91,25000.0,586.4306286700946,397.93506945470716,0.6,0.0,0.0,0.13,0.154,0.145,0.137,0.158,0.2,0.0,0.15,NJ_1026_ML,0.002,0.0011,0.002,0.0,0.0047
153,0.035,0,198000.0,290000.0,0.0,0.225,0.19905,0.0,0.215,0.0,0.0,0.1695,5.05,31500.0,523.5987755982989,335.1032163829113,0.6,0.0,0.0,0.15,0.176,0.167,0.157,0.18,0.2,0.0,0.15,NJ_1030_ML,0.0021000000000000003,0.0015,0.002,0.0,0.004900000000000001
154,0.038,0,229000.0,325000.0,0.0,0.24,0.21080000000000002,0.0,0.23,0.0,0.0,0.18,6.25,35500.0,502.6548245743669,314.1592653589793,0.6,0.0,0.0,0.16,0.188,0.177,0.167,0.183,0.2,0.0,0.15,NJ_1032_ML,0.0021000000000000003,0.0015,0.002,0.0,0.005200000000000001
155,0.042,HJ 1034,275000.0,400000.0,0.0,0.26,0.22690000000000002,0.0,0.25,0.0,0.0,0.193,8.18,41500.0,450.294947014537,293.2153143350473,0.6,0.0,0.0,0.17,0.201,0.189,0.18,0.20600000000000002,0.2,0.0,0.15,NJ_1034_ML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0058
156,0.046,0,336000.0,475000.0,0.0,0.28,0.2461,0.0,0.27,0.0,0.0,0.20500000000000002,10.7,51000.0,418.87902047863906,272.2713633111154,0.6,0.0,0.0,0.18,0.215,0.202,0.19,0.218,0.2,0.0,0.15,NJ_1036_ML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0060999999999999995
157,0.046,HJ 1038,347000.0,500000.0,0.0,0.29,0.25610000000000005,0.0,0.28,0.0,0.0,0.215,11.1,53000.0,397.93506945470716,272.2713633111154,0.6,0.0,0.0,0.19,0.225,0.212,0.2,0.231,0.2,0.0,0.15,NJ_1038_ML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0060999999999999995
158,0.056,HJ 1044,495000.0,735000.0,0.0,0.34,0.2962,0.0,0.328,0.0,0.0,0.25,18.5,73500.0,335.1032163829113,230.3834612632515,0.6,0.0,0.0,0.22,0.262,0.246,0.233,0.266,0.2,0.0,0.15,NJ_1044_ML,0.003,0.003,0.0025,0.0,0.0075
159,0.065,HJ 1052,627000.0,965000.0,0.0,0.4,0.3531,0.0,0.385,0.0,0.0,0.296,30.0,96500.0,293.2153143350473,188.49555921538757,0.6,0.0,0.0,0.26,0.309,0.292,0.275,0.313,0.2,0.0,0.15,NJ_1052_ML,0.004,0.004,0.003,0.0,0.008
160,0.074,0,858000.0,1370000.0,0.0,0.46,0.402,0.0,0.443,0.0,0.0,0.34,46.0,129000.0,209.43951023931953,157.07963267948966,0.6,0.0,0.0,0.3,0.356,0.335,0.317,0.36,0.2,0.0,0.1,NJ_1060_MA,0.004,0.0,0.003,0.0,0.0097
161,0.074,0,880000.0,1430000.0,0.0,0.48,0.422,0.0,0.465,0.0,0.0,0.36,48.0,132000.0,146.60765716752366,146.60765716752366,0.6,0.0,0.0,0.32,0.376,0.355,0.335,0.38,0.2,0.0,0.1,NJ_1064_MA,0.004,0.0,0.003,0.0,0.0097
