% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=855161, Tue Oct 27 15:45:36 2020, <python>{}</python>
273 2730 9.797716465650582e-05 0 0 1.947869497169448e-06 2.616746639225151e-06 2.9065966508733155e-05 2.8497394951504754e-05 4.542450856659362e-05 2.939502596168613e-05 4.533960397296844e-05 0.00010257185576849871 0.0001974356351045769
274 2740 8.748566700853005e-05 0 0 1.7107014607774615e-06 2.3093612586815936e-06 2.5412426275926653e-05 2.440241131960405e-05 4.042841656203262e-05 2.5364394408236627e-05 4.027104430590937e-05 9.151618828114012e-05 0.00017492423973700558
275 2750 8.143269016584608e-05 0 0 1.584343122156725e-06 2.12727930818869e-06 2.410108230438029e-05 2.2981439568218625e-05 3.709509504515306e-05 2.388191776804892e-05 3.697786075403173e-05 8.512720921246586e-05 0.00015566799875280584
276 2760 7.654820447960913e-05 0 0 1.5010737043432635e-06 1.994064284402989e-06 2.275140733686612e-05 2.1871417017959984e-05 3.472073147736817e-05 2.2838052187107965e-05 3.4582250680349405e-05 7.991979259683009e-05 0.00014219338320330788
277 2770 6.91361191337685e-05 0 0 1.3500671368439493e-06 1.8036926675622933e-06 2.0311007108385426e-05 1.9772541745708375e-05 3.1507534376789165e-05 2.0645443886494777e-05 3.132159518113522e-05 7.103158409732779e-05 0.00012954564179789267
278 2780 6.493511496218758e-05 0 0 1.2263275016951266e-06 1.6626833346958787e-06 1.9161102534759842e-05 1.8309762656714735e-05 2.9077155979236522e-05 1.9002193339795327e-05 2.9027138138766364e-05 6.771770681451922e-05 0.00012009737215224137
279 2790 6.616921569937744e-05 0 0 1.237029966471678e-06 1.66894153385338e-06 1.9500988447120906e-05 1.8456030743619443e-05 2.9089525083127785e-05 1.922366209359918e-05 2.8950321096326112e-05 7.176402669409447e-05 0.00012316178087554334
280 2800 6.458172463223422e-05 0 0 1.1885966394066194e-06 1.599683931474774e-06 1.8760109064089255e-05 1.752906181104499e-05 2.823492929498968e-05 1.813440440393939e-05 2.8078273487480137e-05 7.082396536480504e-05 0.00011677829663891018
281 2810 6.025246239432556e-05 0 0 1.0545831708497686e-06 1.4720148223752145e-06 1.7011388773626184e-05 1.5316890014669694e-05 2.5996931842839426e-05 1.60535918387421e-05 2.5876184307213e-05 6.544051780448025e-05 0.00010702172503302792
282 2820 5.505701407944912e-05 0 0 9.456216091207502e-07 1.3180316477325376e-06 1.540791818617243e-05 1.4007695486258558e-05 2.2967593536170447e-05 1.4660022005041813e-05 2.287862311447511e-05 5.9059196167190413e-05 9.715389616367212e-05
283 2830 4.887776508589907e-05 0 0 8.445412234245697e-07 1.1831816100537256e-06 1.3638810498594397e-05 1.2145622010151334e-05 2.051495403435415e-05 1.288700925123879e-05 2.0432750271744966e-05 5.2715422541334745e-05 8.56550384140632e-05
284 2840 4.455115459175903e-05 0 0 7.768726699023386e-07 1.0886529348033618e-06 1.2445797446197641e-05 1.1201458457732933e-05 1.8687836793958736e-05 1.1828911791265866e-05 1.8570018920825586e-05 4.756376316168425e-05 7.893635929753902e-05
285 2850 4.040063869761234e-05 0 0 6.951194939524558e-07 9.714912575162398e-07 1.0894259375526885e-05 1.010570792867852e-05 1.651892327555635e-05 1.0749648589492469e-05 1.658504192237726e-05 4.2874357229260776e-05 7.051192402386012e-05
286 2860 3.428582502380371e-05 0 0 5.810507408463014e-07 7.971314335082004e-07 9.007697693126775e-06 8.428403688775883e-06 1.3420423225462223e-05 9.014441685206025e-06 1.34478879297999e-05 3.6485424568076924e-05 5.9184151296981767e-05
287 2870 3.1370227306637474e-05 0 0 5.226242428800532e-07 7.194564071482315e-07 8.12684156365094e-06 7.635913438819677e-06 1.2034192489170401e-05 8.095156590480596e-06 1.2074076666284047e-05 3.317916303950103e-05 5.1827094267432826e-05
288 2880 2.911119990317195e-05 0 0 4.79563849681087e-07 6.610644440576664e-07 7.527619793097846e-06 7.071294399063976e-06 1.100134291993573e-05 7.480709175149902e-06 1.1042415775448821e-05 3.0485829842789226e-05 4.735758844572517e-05
289 2890 2.5668797865320747e-05 0 0 4.1872533977900585e-07 5.765362048001033e-07 6.5014872468831555e-06 6.208421182846932e-06 9.49600171934072e-06 6.576514190268271e-06 9.607304486787473e-06 2.678569440410648e-05 4.0849687985197276e-05
290 2900 2.2438255275058176e-05 0 0 3.603946082441279e-07 4.927723298569839e-07 5.627560128975916e-06 5.357981532014199e-06 8.14296300572102e-06 5.72270439189791e-06 8.147154736509118e-06 2.2991389059595088e-05 3.630631840990741e-05
291 2910 1.9838549001046357e-05 0 0 3.2074218718364843e-07 4.370005835738916e-07 4.954370407808385e-06 4.697516967757769e-06 7.227678453872106e-06 4.9807141808415025e-06 7.229584787711132e-06 2.038426792593871e-05 3.1006983836711705e-05
292 2920 1.8185540395663408e-05 0 0 2.9202947284058845e-07 3.9679091583097747e-07 4.5247662467431766e-06 4.328940297324446e-06 6.526654634337415e-06 4.585816306051799e-06 6.45160000041121e-06 1.8410209360784844e-05 2.8340979876324256e-05
293 2930 1.6903785472599093e-05 0 0 2.764631679434618e-07 3.8041887479483513e-07 4.302727215864512e-06 4.040295723213539e-06 6.231790539979905e-06 4.212175578141403e-06 6.118715372565189e-06 1.6969467184328685e-05 2.575438324281559e-05
294 2940 1.640189015334268e-05 0 0 2.684150685694809e-07 3.6966177098410273e-07 4.23270052245536e-06 3.9907793305408875e-06 6.067972229680114e-06 4.087245387732688e-06 5.975154145107857e-06 1.5971093422092324e-05 2.518028651545985e-05
295 2950 1.6617173217096483e-05 0 0 2.8424708688765833e-07 3.832922512746305e-07 4.44386017230391e-06 4.269687798957389e-06 6.204012434186647e-06 4.3142545103582025e-06 6.1263972605312685e-06 1.6143005962637777e-05 2.469591691384748e-05
296 2960 1.7263209861407668e-05 0 0 3.0381254108702784e-07 3.9744566398128613e-07 4.757159101963925e-06 4.545200673584312e-06 6.433093956444007e-06 4.570122404479648e-06 6.18675281788384e-06 1.620022075612742e-05 2.6130069615214393e-05
297 2970 1.8196299894778176e-05 0 0 3.2871282580964535e-07 4.25009588869646e-07 5.178861888341687e-06 5.092439232594404e-06 6.588680897114727e-06 5.144041665857915e-06 6.4106773153755925e-06 1.6423117758354597e-05 2.7266128649244028e-05
298 2980 1.6700549871180353e-05 0 0 2.969196025546879e-07 3.8160720496110235e-07 4.643449193501328e-06 4.647160680268296e-06 5.842488426436752e-06 4.741169201656231e-06 5.701633500480809e-06 1.5078191703373611e-05 2.453549822093309e-05
299 2990 1.6501780742953256e-05 0 0 3.0759009235059205e-07 3.9516729701709837e-07 4.646816543888177e-06 4.6428318733322755e-06 6.15717328624228e-06 4.666675897439312e-06 6.040599963566519e-06 1.475271824911143e-05 2.3819736225230526e-05
