% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=539137, Mon Aug  3 15:31:45 2020
98 784 -0.4492914182743974 -0.1938760834980137 0.020393009907568906 0.5364572129402617 1 1 1 1 1
99 792 -0.5083739168440815 -0.2638946075690244 0.07242918042791095 0.5600607054114257 1 1 1 1 1
100 800 -0.4991919872286503 -0.21199345625298474 0.040606417806569386 0.5489838385047718 1 1 1 1 1
101 808 -0.50893997087404 -0.22859775536526045 0.02192001124138299 0.5402868907914871 1 1 1 1 1
102 816 -0.5446066373618909 -0.000678627168667953 0.09740269203270233 0.5333252925259138 1 1 1 1 1
103 824 -0.5847509322578316 -0.022855018451647148 0.0891314565271059 0.5429867531409978 1 1 1 1 1
104 832 -0.6782319254486663 -0.03375910172618329 0.04915581434917318 0.5616825633655261 1 1 1 1 1
105 840 -0.6630458295746097 -0.35858278709210084 0.03633243579236473 0.5774559506890248 1 1 1 1 1
106 848 -0.6242173758025247 -0.2734512299387579 0.06670394013909611 0.5518977689231767 1 1 1 1 1
107 856 -0.640385154390944 -0.2683089689418776 0.048639971054210675 0.5676852004719489 1 1 1 1 1
108 864 -0.675597016416597 -0.2615640586372102 0.02911401277673178 0.5616292651243013 1 1 1 1 1
109 872 -0.7150766809436887 -0.08497675554980985 0.021036245641636017 0.5466485103725596 1 1 1 1 1
110 880 -0.7464024675220808 -0.00545349073527405 0.04854099505887578 0.5979828227923408 1 1 1 1 1
111 888 -0.7581515059324779 -0.1346796728420298 0.0011756334659467006 0.5991940550845526 1 1 1 1 1
112 896 -0.7752132838382939 -0.0016114882681189545 0.04285422891156439 0.6728551071096281 1 1 1 1 1
113 904 -0.7954509895824355 -0.03328687671067607 0.06406345873887527 0.6776623160342261 1 1 1 1 1
114 912 -0.7781364841544899 -0.15657574774018082 0.07580783833895516 0.6390920937116973 1 1 1 1 1
115 920 -0.7748307742131977 -0.13195022405560666 0.046128096271999826 0.5716805484116371 1 1 1 1 1
116 928 -0.781182654624378 -0.03528633442181496 0.02033757643851447 0.5731171211525767 1 1 1 1 1
117 936 -0.7813474334139019 -0.11184446731029618 0.018164347433486116 0.5472228413471235 1 1 1 1 1
118 944 -0.8125708438833964 -0.037117984258552436 0.012457829832770015 0.5381177320705651 1 1 1 1 1
119 952 -0.8108712873158824 -0.04918552165440434 0.046627760388921 0.5732594929603857 1 1 1 1 1
120 960 -0.8171968728022608 -0.05422327116773244 0.0362678306487987 0.602312405220942 1 1 1 1 1
